id,name,release_year,runtime,director,actors
b2618,Private Parts,1997,109,Betty Thomas,_Howard Stern_Mary McCormack
b2619,The Day After,,92,Sang-soo Hong,None
b2620,The Ides of March,2011,101,George Clooney,None
b2621,A Guide to Recognizing Your Saints,2006,100,Dito Montiel,_Robert Downey Jr._Shia LaBeouf
b2622,Poison,1991,85,Todd Haynes,Edith Meeks
b2623,Watermarks,2005,80,Yaron Zilberman,None
b2624,Flow: For Love of Water,2008,93,Irena Salina,None
b2625,The Perks of Being a Wallflower,2012,102,Stephen Chbosky,_Emma Watson_Ezra Miller_Logan Lerman_Paul Rudd
b2626,The History of Future Folk,2013,86,_Jeremy Kipp Walker_John Mitchell,_April L. Hernandez_Dee Snider_Jay Klaitz_Julie Ann Emery_Nils d'Aulaire_Onata Aprile
b2627,Tom at the Farm,2015,102,Xavier Dolan,None
b2628,The Circle,2014,102,Stefan Haupt,None
b2629,The Last Starfighter,1984,101,Nick Castle,_Barbara Bosson_Catherine Mary Stewart_Chris Hebert_Dan Mason_Dan O'Herlihy_John O'Leary_Kay E. Kuter_Lance Guest_Norman Snow_Robert Preston
b2630,Southwest of Salem: The Story of the San Antonio Four,2016,91,Deborah Esquenazi,None
b2631,London River,2011,87,Rachid Bouchareb,None
b2632,"Jesus, You Know",2004,87,Ulrich Seidl,None
b2633,The Disappearance of Eleanor Rigby: Her,2014,100,Ned Benson,None
b2634,Buena Vista Social Club: Adios,2017,110,Lucy Walker,_Guajirito Mirabal_Ibrahim Ferrer_Manuel 'Guajiro' Mirabal_Omara Portuondo
b2635,A Master Builder,2014,130,Jonathan Demme,None
b2636,Garbo: The Spy,2011,88,Edmon Roch,None
b2637,Music from the Inside Out,2005,89,Daniel Anker,None
b2638,The Sapphires,2013,103,Wayne Blair,_Chris O'Dowd_Deborah Mailman_Jessica Mauboy_Miranda Tapsell_Shari Sebbens
b2639,Garden State,2004,102,Zach Braff,_Peter Sarsgaard_Zach Braff
b2640,Ivansxtc,2002,93,Bernard Rose,None
b2641,The Green Prince,2014,101,Nadav Schirman,Mosab Hassan Yousef
b2642,The Myth of the American Sleepover,2011,93,David Robert Mitchell,None
b2643,Saint of 9/11,2006,90,Glenn Holsten,None
b2644,The Year My Parents Went on Vacation,2008,110,Cao Hamburger,_Daniela Piepszyk_Germano Haiut_Michel Joelsas
b2645,Dark River,,89,Clio Barnard,_Aiden McCullough_Dean Andrews_Esme Creed-Miles_Jonah Russell_Mark Stanley_Ruth Wilson_Sean Bean_Shane Attwooll_Steve Garti_Una McNulty
b2646,Crystal Fairy & The Magical Cactus,2013,98,Sebastián Silva,_Agustín Silva_Gaby Hoffmann_Jos_Juan Andr_Michael Cera
b2647,While You Were Sleeping,1995,103,Jon Turteltaub,_Bill Pullman_Peter Gallagher_Sandra Bullock
b2648,Visual Acoustics,2009,83,Eric Bricker,None
b2649,Alice's House,2008,92,Chico Teixeira,None
b2650,Schultze Gets the Blues,2005,114,Michael Schorr,_Harald Warmbrunn_Horst Krause_Karl-Fred Müller
b2651,Girl Asleep,2016,77,Rosemary Myers,None
b2652,1984,1985,113,Michael Radford,_Andrew Wilde_Anthony Benson_Cyril Cusack_David Cann_David Trevena_Gregor Fisher_James Walker_John Hurt_Richard Burton_Suzanna Hamilton
b2653,Furious 7,2015,137,James Wan,_Dwayne Johnson_Jason Statham_Paul Walker_Tyrese Gibson_Vin Diesel
b2654,Aquí y Allá (Here and There),2012,110,Antonio Méndez Esparza,None
b2655,The Rose,1979,125,Mark Rydell,_Alan Bates_Bette Midler
b2656,The Green Wave,2012,None,Ali Samadi Ahadi,None
b2657,Brothers of the Head,2006,93,_Keith Fulton_Louis Pepe,_Harry Treadaway_Luke Treadaway
b2658,Patti Cake$,2017,109,Geremy Jasper,_Bridget Everett_Cathy Moriarty_Danielle Macdonald_Dylan Blue_Mackenzie Grace Castle_Mamoudou Athie_McCaul Lombardi_Patrick Brana_Siddharth Dhananjay_Warren Bub
b2659,Death at a Funeral,2007,87,Frank Oz,_Ewen Bremner_Matthew MacFadyen_Peter Dinklage
b2660,Moscow on the Hudson,1984,115,Paul Mazursky,_Maria Conchita Alonso_Robin Williams
b2661,Ma,2017,80,Celia Rowlson-Hall,None
b2662,Misunderstood,2015,103,Asia Argento,None
b2663,Yiddish Theater: A Love Story,2007,90,Dan Katzir,None
b2664,The American President,1995,114,Rob Reiner,_Annette Bening_Martin Sheen_Michael Douglas_Michael J. Fox
b2665,Fast Times at Ridgemont High,1982,90,Amy Heckerling,Sean Penn
b2666,Guardians of the Galaxy Vol. 2,2017,136,James Gunn,_Bradley Cooper_Chris Pratt_Dave Bautista_Karen Gillan_Michael Rooker_Pom Klementieff_Sylvester Stallone_Vin Diesel_Zoe Saldana
b2667,"Farewell, My Queen",2012,100,Benoît Jacquot,None
b2668,The Connection,2015,135,Cédric Jimenez,None
b2669,Pianomania,2011,93,_Lilian Franck_Robert Cibis,None
b2670,Carol Channing: Larger Than Life,2012,87,Dori Berinstein,None
b2671,Somewhere Between,2012,88,Linda Goldstein Knowlton,None
b2672,Rosewater,2014,103,Jon Stewart,_Dimitri Leonidas_Gael García Bernal_Haluk Bilginer_Kim Bodnia_Shohreh Aghdashloo
b2673,Stranger Than Fiction,2006,113,Marc Forster,_Maggie Gyllenhaal_Will Ferrell
b2674,Cairo Time,2010,90,Ruba Nadda,None
b2675,Arachnophobia,1990,103,Frank Marshall,_Brian McNamara_Harley Jane Kozak_Henry Jones_James Handy_Jeff Daniels_John Goodman_Julian Sands_Mark L. Taylor_Peter Jason_Stuart Pankin
b2676,Damsels in Distress,2012,99,Whit Stillman,_Adam Brody_Analeigh Tipton_Carrie MacLemore_Greta Gerwig_Megalyn Echikunwoke
b2677,Selena,1997,127,Gregory Nava,_Edward James Olmos_Jennifer Lopez_Jon Seda
b2678,A Wolf at the Door,2015,100,Fernando Coimbra,None
b2679,Nowhere Boy,2010,98,Sam Taylor-Wood,_Aaron Johnson_Anne-Marie Duff_Kristin Scott Thomas
b2680,Zathura: A Space Adventure,2005,113,Jon Favreau,_Dax Shepard_Jonah Bobo_Josh Hutcherson_Kristen Stewart_Tim Robbins
b2681,The Darjeeling Limited,2007,91,Wes Anderson,_Adrien Brody_Jason Schwartzman_Owen Wilson
b2682,The Peanuts Movie,2015,88,Steve Martino,_Bill Melendez_Francesca Capaldi_Hadley Belle Miller_Noah Schnapp
b2683,Shin Godzilla (Godzilla Resurgence),2016,120,_Hideaki Anno_Shinji Higuchi,None
b2684,A League of Their Own,1992,128,Penny Marshall,_Geena Davis_Lori Petty_Tom Hanks
b2685,Barney's Version,2011,132,Richard J. Lewis,None
b2686,The Creeping Garden,2015,81,_Jasper Sharp_Tim Grabham,None
b2687,The Swenkas,2005,72,Jeppe Rønde,None
b2688,Over the Hedge,2006,83,_Karey Kirkpatrick_Tim Johnson,_Bruce Willis_Garry Shandling
b2689,The Prisoner or: How I Planned to Kill Tony Blair,2007,72,_Michael Tucker_Petra Epperlein,None
b2690,The Girl with All the Gifts,2017,111,Colm McCarthy,None
b2691,Hiding and Seeking: Faith and Tolerance After the Holocaust,2004,None,_Menachem Daum_Oren Rudavsky,None
b2692,Cinemania,2003,83,_Angela Christlieb_Stephen Kijak,None
b2693,Confessions of a Dangerous Mind,2002,113,George Clooney,_Drew Barrymore_Sam Rockwell
b2694,Me Without You,2002,107,Sandra Goldbacher,_Anna Friel_Michelle Williams
b2695,Too Much Sleep,2001,None,David Maquiling,_Marc Palmieri_Pasquale Gaeta
b2696,Maps to the Stars,2015,111,David Cronenberg,_John Cusack_Julianne Moore_Mia Wasikowska_Robert Pattinson
b2697,Hipsters,2012,125,Valeriy Todorovskiy,None
b2698,Suffragette,2015,106,Sarah Gavron,_Anne-Marie Duff_Ben Whishaw_Carey Mulligan_Helena Bonham Carter
b2699,As Good as It Gets,1997,139,James L. Brooks,_Greg Kinnear_Helen Hunt_Jack Nicholson
b2700,The Goebbles Experiment,2005,108,Lutz Hachmeister,None
b2701,Score: A Film Music Documentary,2017,93,Matt Schrader,_Alexandre Desplat_Danny Elfman_Hans Zimmer_Howard Shore_James Cameron_John Williams_Junkie XL_Quincy Jones_Randy Newman_Trent Reznor
b2702,Rudo y Cursi,2009,103,Carlos Cuarón,_Diego Luna_Gael García Bernal
b2703,Trust,1991,107,Hal Hartley,_Adrienne Shelly_Martin Donovan
b2704,Star Trek IV: The Voyage Home,1986,119,Leonard Nimoy,_DeForest Kelley_Leonard Nimoy_William Shatner
b2705,Outrage,2011,109,Takeshi Kitano,None
b2706,The Final Year,2018,89,Greg Barker,_Barack Obama_Ben Rhodes_John Kerry_Samantha Power
b2707,Price Check,2012,92,None,None
b2708,Wild Canaries,2015,96,Lawrence Michael Levine,None
b2709,Seasons,2016,97,_Jacques Cluzaud_Jacques Perrin,None
b2710,This Is It,2009,111,Kenny Ortega,Michael Jackson
b2711,When Evening Falls on Bucharest or Metabolism,2015,89,Corneliu Porumboiu,None
b2712,The Way We Get By,2009,None,Aron Gaudet,None
b2713,Be with Me,2006,93,Eric Khoo,None
b2714,Somewhere,2010,98,Sofia Coppola,_Elle Fanning_Stephen Dorff
b2715,In Heaven Underground: The Weissensee Jewish Cemetery,2011,90,None,None
b2716,Home Movie,2002,66,Chris Smith,_Ben Skora_Ed Peden
b2717,Karmen Gei,2002,86,Joseph Gaï Ramaka,None
b2718,Frequency,2000,118,Gregory Hoblit,_Dennis Quaid_James Caviezel
b2719,Barbershop: The Next Cut,2016,111,Malcolm D. Lee,_Anthony Anderson_Cedric the Entertainer_Eve_Ice Cube_Nicki Minaj_Regina Hall
b2720,The Book of Life,2014,95,Jorge R. Gutierrez,_Channing Tatum_Diego Luna_Zoe Saldana
b2721,The Wrecking Crew,2015,101,Denny Tedesco,None
b2722,Flanders,2007,91,Bruno Dumont,None
b2723,The Page Turner,2007,85,Denis Dercourt,None
b2724,The Final Member,2014,75,_Jonah Bekhor_Zach Math,_Páll Arason_Sigurður Hjartarson_Tom Mitchell
b2725,White Elephant,2013,105,Pablo Trapero,None
b2726,The Unbelievable Truth,1990,90,Hal Hartley,Adrienne Shelly
b2727,The Future,2011,92,Miranda July,None
b2728,North Face,2010,126,Philipp Stölzl,_Benno Fürmann_Florian Lukas_Johanna Wokalek
b2729,Workingman's Death,2006,122,Michael Glawogger,None
b2730,Cinderella,2015,105,Kenneth Branagh,Lily James
b2731,Alice,1990,106,Woody Allen,_Billy Taylor_Dylan O'Sullivan Farrow_Holland Taylor_Joe Mantegna_Julie Kavner_June Squibb_Marceline Hugot_Matthew H. Williamson_Mia Farrow_William Hurt
b2732,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006,97,_John Dower_Paul Crowder,_Giorgio Chinaglia_Matt Dillon_Pelé
b2733,Mr. Holmes,2015,104,Bill Condon,_Hattie Morahan_Hiroyuki Sanada_Ian McKellen_Laura Linney
b2734,Web Junkie,2014,74,_Hilla Medalia_Shosh Shlam,None
b2735,Ruby Sparks,2012,104,_Jonathan Dayton_Valerie Faris,_Annette Bening_Antonio Banderas_Paul Dano_Zoe Kazan
b2736,Rock School,2005,93,Don Argott,_C.J. Tywoniak_Tucker Collins_Will O'Connor
b2737,You Will Be My Son,2013,102,Gilles Legrand,None
b2738,The Witches of Eastwick,1987,118,George Miller,_Cher_Jack Nicholson_Michelle Pfeiffer_Susan Sarandon
b2739,Time to Leave,2006,81,François Ozon,None
b2740,Gabriel,2015,85,Lou Howe,_David Call_Deirdre O'Connell_Lynn Cohen_Rory Culkin
b2741,I Saw the Devil,2011,141,Ji-woon Kim,None
b2742,The Eclipse,2010,88,Conor McPherson,_Aidan Quinn_Ciarán Hinds_Iben Hjejle
b2743,Kill List,2012,95,Ben Wheatley,None
b2744,Dealt,2017,85,Luke Korem,_Armando Lucero_Jason England_Jim Blowers_Joan Finch_John Douglas_Johnny Thompson_Lori Dragt_Max Maven_Richard Turner_Simon Carmel
b2745,The Apostate,2016,80,Federico Veiroj,None
b2746,Kung Fu Panda 3,2016,95,_Alessandro Carloni_Jennifer Yuh,_Angelina Jolie_Bryan Cranston_David Cross_Dustin Hoffman_J.K. Simmons_Jack Black_Jackie Chan_Lucy Liu_Seth Rogen
b2747,Himizu,2013,129,Shion Sono,None
b2748,Bones Brigade: An Autobiography,2012,None,Stacy Peralta,None
b2749,Looking for Eric,2010,116,Ken Loach,None
b2750,We Jam Econo: The Story of the Minutemen,2005,91,Tim Irwin,None
b2751,Whisky,2005,94,_Juan Pablo Rebella_Pablo Stoll,None
b2752,Tupac: Resurrection,2003,112,Lauren Lazin,Tupac Shakur
b2753,World Trade Center,2006,129,Oliver Stone,_Maria Bello_Michael Peña_Nicolas Cage
b2754,Wonder,2017,113,Stephen Chbosky,_Ali Liebert_Bryce Gheisar_Crystal Lowe_Danielle Rose Russell_Daveed Diggs_Emma Tremblay_Izabela Vidovic_Jacob Tremblay_Jennifer March_Julia Roberts_Mandy Patinkin_Mark Dozlaw_Nadji Jeter_Noah Jupe_Owen Wilson_Rukiya Bernard_Sonia Braga_Steve Bacic
b2755,Jimi: All Is by My Side,2014,118,John Ridley,_André Benjamin_Hayley Atwell_Imogen Poots
b2756,To Be Takei,2014,94,_Jennifer Kroot_Jennifer M. Kroot,_Brad Takei_George Takei_Walter Koenig_William Shatner
b2757,LA 92,2017,114,_Daniel Lindsay_T.J. Martin,None
b2758,Innerspace,1987,120,Joe Dante,_Dennis Quaid_Martin Short_Meg Ryan
b2759,The Take,2004,87,Avi Lewis,None
b2760,Bottle Rocket,1996,91,Wes Anderson,_Luke Wilson_Owen Wilson
b2761,The Girl Who Played with Fire,2010,129,Daniel Alfredson,_Michael Nyqvist_Noomi Rapace
b2762,Darfur Now,2007,98,Ted Braun,Don Cheadle
b2763,The Trip to Spain,2017,108,Michael Winterbottom,_Claire Keelan_Justin Edwards_Kerry Shale_Kyle Soller_Margo Stilley_Marta Barrio_Rebecca Johnson_Rob Brydon_Steve Coogan_Timothy Leach_Tom Clegg
b2764,Borgman,2014,113,Alex van Warmerdam,_Alex van Warmerdam_Hadewych Minis_Jan Bijvoet_Jeroen Perceval_Tom Dewispelaere
b2765,Zelary,2004,150,Ondrej Trojan,_Anna Geislerová_György Cserhalmi_Ivan Trojan
b2766,Behind the Mask: The Rise of Leslie Vernon,2007,92,Scott Glosserman,_Angela Goethals_Nathan Baesel_Zelda Rubinstein
b2767,The Tenth Man,2016,82,Daniel Burman,None
b2768,Son of Rambow,2008,96,Garth Jennings,Bill Milner
b2769,In Good Company,2004,109,Paul Weitz,_Dennis Quaid_Scarlett Johansson_Topher Grace
b2770,The Phenom,2016,90,Noah Buschel,None
b2771,Ghost in the Shell 2: Innocence,2004,100,Mamoru Oshii,_Akio Ôtsuka_Atsuko Tanaka_Tamio Ôki
b2772,Unmistaken Child,2009,102,Nati Baratz,None
b2773,Game Over: Kasparov and the Machine,2004,90,Vikram Jayanti,None
b2774,Cop Car,2015,88,Jon Watts,_Camryn Manheim_Hays Wellford_James Freedson-Jackson_Kevin Bacon_Shea Whigham
b2775,The Lost Arcade,2016,79,Kurt Vincent,None
b2776,On the Outs,2005,86,_Lori Silverbush_Michael Skolnik,None
b2777,Terminator 3: Rise of the Machines,2003,109,Jonathan Mostow,_Arnold Schwarzenegger_Kristanna Loken_Nick Stahl
b2778,Last Dance,2002,84,Mirra Bank,None
b2779,Much Ado About Something,2002,70,Michael Rubbo,None
b2780,Shadow Magic,2001,115,Ann Hu,_Jared Harris_Yu Xia
b2781,Chutney Popcorn,2000,92,Nisha Ganatra,None
b2782,La nouvelle Ève,2000,94,Catherine Corsini,None
b2783,Wiener-Dog,2016,88,Todd Solondz,Greta Gerwig
b2784,Julie & Julia,2009,123,Nora Ephron,_Amy Adams_Chris Messina_Meryl Streep
b2785,Crimson Peak,2015,119,Guillermo del Toro,_Charlie Hunnam_Jessica Chastain_Mia Wasikowska_Tom Hiddleston
b2786,The New Rijksmuseum,2013,120,Oeke Hoogendijk,None
b2787,Avengers: Age of Ultron,2015,141,Joss Whedon,_Chris Evans_Chris Hemsworth_James Spader_Jeremy Renner_Mark Ruffalo_Robert Downey Jr._Samuel L. Jackson_Scarlett Johansson
b2788,Captain America: The First Avenger,2011,125,Joe Johnston,_Chris Evans_Hugo Weaving
b2789,Glassland,2016,93,Gerard Barrett,None
b2790,Three... Extremes,2005,125,_Chan-wook Park_Fruit Chan_Takashi  Miike,_Byung-hun Lee_Ling Bai
b2791,An Open Secret,2015,99,Amy Berg,None
b2792,Smash & Grab: The Story of the Pink Panthers,2013,89,Havana Marking,None
b2793,Born to Be Wild,2011,100,David Lickley,_Birute Galdikas_Daphne Sheldrick_Morgan Freeman
b2794,The Happy Prince,,105,Rupert Everett,_Anna Chancellor_Antonio Spagnuolo_Béatrice Dalle_Franca Abategiovanni_Jacky Druaux_Joshua McGuire_Julian Wadham_Kit Lloyd_Rupert Everett_Thierry de Coster
b2795,City Island,2010,104,Raymond De Felitta,_Andy Garcia_Julianna Margulies_Steven Strait
b2796,Something's Gotta Give,2003,128,Nancy Meyers,_Amanda Peet_Diane Keaton_Frances McDormand_Jack Nicholson_Keanu Reeves
b2797,Patti Smith: Dream of Life,2008,109,Steven Sebring,None
b2798,The Girlfriend Experience,2009,77,Steven Soderbergh,_Chris Santos_Sasha Grey
b2799,Vita Activa: The Spirit of Hannah Arendt,2016,125,Ada Ushpiz,None
b2800,Sausage Party,2016,89,_Conrad Vernon_Greg Tiernan,_Jonah Hill_Kristen Wiig_Seth Rogen
b2801,Dark Star,1974,83,John Carpenter,_Dan O'Bannon_Dre Pahich
b2802,Pasolini,,86,Abel Ferrara,None
b2803,Sunshine on Leith,,100,Dexter Fletcher,None
b2804,Diary of the Dead,2008,95,George A. Romero,_Joshua Close_Michelle Morgan_Shawn Roberts
b2805,Take Every Wave: The Life of Laird Hamilton,2017,118,Rory Kennedy,_Darrick Doerner_Gabrielle Reece_Laird John Hamilton_Nick Carroll
b2806,Alan Partridge,2014,90,Declan Lowney,_Colm Meaney_Karl Theobald_Steve Coogan_Tim Key
b2807,Yossi,2013,84,Eytan Fox,_Amir Jerassi_Lior Ashkenazi_Meir Golan_Ohad Knoller_Ola Schur Selektar_Orly Silbersatz Banai_Oz Zehavi_Raffi Tavor_Shlomi Ben Attar_Shlomo Sadan
b2808,Afterschool,2009,120,Antonio Campos,None
b2809,Innocent Voices,2005,120,Luis Mandoki,_Carlos Padilla_Leonor Varela_Xuna Primus
b2810,Bolivia,2003,75,Adrián Caetano,None
b2811,Auto Focus,2002,105,Paul Schrader,_Greg Kinnear_Maria Bello_Rita Wilson_Ron Leibman_Willem Dafoe
b2812,Stuart Little 2,2002,77,Rob Minkoff,_Geena Davis_Michael J. Fox
b2813,Me You Them,2001,104,Andrucha Waddington,_Lima Duarte_Regina Casé
b2814,Beyond the Clouds,1999,112,_Michelangelo Antonioni_Wim Wenders,None
b2815,Notting Hill,1999,124,Roger Michell,_Hugh Grant_Julia Roberts
b2816,Miller's Crossing,1990,115,_Ethan Coen_Joel Coen,_Albert Finney_Gabriel Byrne_John Turturro
b2817,Emma,1996,121,Douglas McGrath,Gwyneth Paltrow
b2818,Dark Horse,2012,86,Todd Solondz,_Christopher Walken_Jordan Gelber_Mia Farrow_Selma Blair
b2819,Dead Again,1991,107,Kenneth Branagh,_Emma Thompson_Kenneth Branagh
b2820,"Pink Ribbons, Inc.",2012,97,Léa Pool,None
b2821,The Tiger Hunter,2017,94,Lena Khan,_Anand Desai-Barochia_Danny Pudi_Iqbal Theba_Jon Heder_Karen David_Kevin Pollak_Michael McMillian_Parvesh Cheena_Rizwan Manji_Sam Page
b2822,Crimson Tide,1995,116,Tony Scott,_Denzel Washington_Gene Hackman
b2823,L.A. Story,1991,95,Mick Jackson,_Richard E. Grant_Sarah Jessica Parker_Steve Martin_Victoria Tennant
b2824,Ever After,1998,121,Andy Tennant,_Anjelica Huston_Dougray Scott_Drew Barrymore
b2825,The Founder,2017,115,John Lee Hancock,_B.J. Novak_John Carroll Lynch_Justin Randell Brooke_Katie Kneeland_Laura Dern_Linda Cardellini_Michael Keaton_Nick Offerman_Patrick Wilson
b2826,"Rabin, the Last Day",2016,153,Amos Gitai,None
b2827,The Thomas Crown Affair,1968,102,Norman Jewison,_Addison Powell_Astrid Heeren_Biff McGuire_Faye Dunaway_Gordon Pinsent_Jack Weston_Paul Burke_Sidney Armus_Steve McQueen_Yaphet Kotto
b2828,The Angels' Share,2013,101,Ken Loach,_Gary Maitland_Jasmin Riggins_John Henshaw_Paul Brannigan_Roger Allam_Siobhan Reilly_William Ruane
b2829,Moonraker,1979,126,Lewis Gilbert,Roger Moore
b2830,The Bridges of Madison County,1995,135,Clint Eastwood,_Clint Eastwood_Meryl Streep
b2831,By Sidney Lumet,2016,103,Nancy Buirski,None
b2832,Frantic,1988,120,Roman Polanski,_Alain Doutey_Betty Buckley_Djiby Soumare_Dominique Virton_Emmanuelle Seigner_Gérard Klein_Harrison Ford_Jacques Ciron_Laurent Spielvogel_Stéphane D'Audeville
b2833,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",2012,100,_Bud Clayman_Glenn Holsten_Scott Johnston,Buddy Clayman
b2834,Spanking the Monkey,1994,100,David O. Russell,_Alberta Watson_Jeremy Davies
b2835,Seven Psychopaths,2012,110,Martin McDonagh,_Christopher Walken_Colin Farrell_Sam Rockwell_Tom Waits_Woody Harrelson
b2836,Small Town Murder Songs,2011,75,Ed Gass-Donnelly,None
b2837,Dog Days,2003,121,Ulrich Seidl,_Alfred Mrva_Christian Bakonyi_Christine Jirku_Claudia Martini_Erich Finsches_Franziska Weisz_Georg Friedrich_Gerti Lehner_Maria Hofstätter_Rene Wanko_Victor Rathbone_Viktor Hennemann
b2838,Tuck Everlasting,2002,90,Jay Russell,_Alexis Bledel_Jonathan Jackson_Sissy Spacek_William Hurt
b2839,Pecker,1998,87,John Waters,_Christina Ricci_Edward Furlong
b2840,Steamboy,2005,126,Katsuhiro Ôtomo,_Alfred Molina_Anna Paquin_Patrick Stewart
b2841,Phantom Boy,2016,84,_Alain Gagnol_Jean-Loup Felicioli,None
b2842,American Me,1992,125,Edward James Olmos,None
b2843,Blue Thunder,1983,109,John Badham,_Candy Clark_Daniel Stern_David Sheiner_Ed Bernard_Jason Bernard_Joe Santos_Malcolm McDowell_Paul Roebling_Roy Scheider_Warren Oates
b2844,Elstree 1976,2016,90,Jon Spira,None
b2845,Fly Away,2011,85,Janet Grillo,None
b2846,Boogie Man: The Lee Atwater Story,2008,86,Stefan Forbes,None
b2847,Megan Leavey,2017,116,Gabriela Cowperthwaite,_Bradley Whitford_Common_Damson Idris_Edie Falco_Geraldine James_Jonathan Howard_Kate Mara_Miguel Gomez_Ramon Rodriguez_Tom Felton_Will Patton
b2848,The Bling Ring,2013,90,Sofia Coppola,_Carlos Miranda_Claire Julien_Emma Watson_Gavin Rossdale_Georgia Rock_Israel Broussard_Katie Chang_Leslie Mann_Taissa Farmiga
b2849,Dinosaur 13,2014,95,Todd Douglas Miller,None
b2850,Bronco Billy,1980,116,Clint Eastwood,_Bill McKinney_Clint Eastwood_Dan Vadis_Geoffrey Lewis_Sam Bottoms_Scatman Crothers_Sierra Pecheur_Sondra Locke_Walter Barnes_Woodrow Parfrey
b2851,Jealousy,2014,77,Philippe Garrel,None
b2852,After Love,2017,100,Joachim Lafosse,_Ariane Rousseau_Bérénice Bejo_Catherine Salée_Cédric Kahn_Francesco Italiano_Jade Soentjens_Margaux Soentjens_Marthe Keller_Philippe Jeusette_Tibo Vandenborre
b2853,Tales of the Night,2012,84,Michel Ocelot,None
b2854,The Midwife,2017,117,Martin Provost,_Audrey Dana_Catherine Deneuve_Catherine Frot_Jeanne Rosa_Marie Gili-Pierre_Myl_Olivier Gourmet_Pauline Etienne_Pauline Parigot_Quentin Dolmaire
b2855,Idiocracy,2006,84,Mike Judge,_Dax Shepard_Luke Wilson_Maya Rudolph
b2856,The Informant!,2009,108,Steven Soderbergh,Matt Damon
b2857,The Two Faces of January,2014,96,Hossein Amini,_Kirsten Dunst_Oscar Isaac_Viggo Mortensen
b2858,"A Woman, a Part",2017,97,Elisabeth Subrin,None
b2859,The Great Museum,2015,94,Johannes Holzhausen,None
b2860,Diggers,2007,96,Katherine Dieckmann,_Ken Marino_Maura Tierney_Paul Rudd
b2861,The Danish Girl,2015,119,Tom Hooper,_Alicia Vikander_Amber Heard_Ben Whishaw_Eddie Redmayne
b2862,The Woman with the 5 Elephants,2011,98,Vadim Jendreyko,None
b2863,Don Jon,2013,90,Joseph Gordon-Levitt,_Brie Larson_Glenne Headly_Italia Ricci_Jeremy Luke_Joseph Gordon-Levitt_Julianne Moore_Lindsey Broad_Rob Brown_Scarlett Johansson_Tony Danza
